AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
NCMR,CK,-19.842501,-157.703003,125
NCAI,CK,-18.8309,-159.764008,120
NCPY,CK,-9.01436996459961,-158.03240966796875,141
NCPK,CK,-10.9145,-165.8393,117
NCMN,CK,-19.269152,-158.959408,115
NCAT,CK,-19.96780014038086,-158.11900329589844,107
EDAZ,DE,52.204631,13.159526,101
EDCA,DE,53.832779,13.668611,147
EDCL,DE,52.709442,12.073333,111
DE-0391,DE,48.901667,8.328333,131
DE-0131,DE,51.6619,9.6044,133
DE-0433,DE,53.41861,11.80167,124
DE-0053,DE,49.2120464989,12.6541042328,135
EDNQ,DE,48.848057,10.333889,107
EDRN,DE,49.96992,7.478357,116
DE-0219,DE,51.8453,9.0141,149
EC-0034,EC,-1.649742,-77.047942,116
SEJE,EC,-2.744252,-77.487304,145
SEIR,EC,-2.219802,-76.814087,128
SEHZ,EC,-2.363793,-77.406923,113
EC-0010,EC,-1.650816,-77.596069,139
SE13,EC,-1.7033530473709106,-79.53804779052734,118
SEEZ,EC,-2.750557,-77.556644,144
SE09,EC,-2.174602,-79.234887,131
SEKH,EC,-2.033081,-77.670886,112
SEBW,EC,-1.260964,-76.387219,107
HEMM,EG,31.338225,27.217577,108
HEAZ,EG,30.091702,31.359739,104
EG-0004,EG,30.194401,33.4128,128
HE30,EG,29.543146,30.897374,111
HETR,EG,28.215049,33.63533,145
EG-0032,EG,27.42739,33.66568,128
HE34,EG,30.246901,32.492298,105
EES,EG,23.980437,35.460277,143
HE33,EG,30.725679,27.025702,120
EG-0058,EG,29.800041,31.082695,142
HHAG,ER,15.53783,37.855481,122
HHBA,ER,15.122394,37.614335,145
ER-0004,ER,14.32168,36.63028,104
ER-0003,ER,15.75794,39.97046,135
HHTS,ER,15.104322,36.681711,134
ER-0001,ER,15.68151,40.104431,118
HHMS,ER,15.670000076293944,39.37009811401367,119
HHAS,ER,15.291899681091309,38.91070175170898,110
ER-0002,ER,15.72753,40.07532,145
HHSB,ER,13.071800231933594,42.64500045776367,145
ES-0122,ES,37.386693,-6.250106,144
ES-0156,ES,39.0369546,-2.8946489,140
ES-0248,ES,38.1392261,-3.1738682,111
ES-0048,ES,37.12557,-2.595571,150
ES-0209,ES,40.2237809995,-3.866911,123
LEVT,ES,42.882801,-2.72447,132
ES-0061,ES,39.400644,2.860621,114
ES-0265,ES,40.485591,-4.050783,107
GCXO,ES,28.4827,-16.341499,112
ES-0084,ES,38.9431666667,-0.76915,150
NFNB,FJ,-17.7110996246,178.759002686,108
NFFO,FJ,-17.778448,177.196996,115
NFKD,FJ,-19.0580997467,178.156997681,150
NFNK,FJ,-18.1991996765,-178.817001343,131
NFRS,FJ,-17.6554,177.2654,101
NFNA,FJ,-18.04330062866211,178.5590057373047,123
NFNM,FJ,-16.690599,-179.876999,135
NFNS,FJ,-16.803394,179.340587,136
NFMA,FJ,-17.672844,177.0985,123
NFNV,FJ,-17.499603,177.863075,129
FK-0015,FK,-51.755735,-60.534498,135
FK-0024,FK,-51.459942,-58.612131,108
FK-0027,FK,-52.181403,-58.858788,139
FK-0006,FK,-51.539398193359375,-60.35639953613281,105
FK-0026,FK,-52.2299,-59.744502,104
FK-0013,FK,-52.205532,-60.535062,119
FK-0004,FK,-51.345611572265625,-60.6839714050293,125
FK-0036,FK,-51.310931,-59.566162,145
FK-0033,FK,-51.613225,-59.516675,146
FK-0030,FK,-51.365478,-59.691389,130
GB-0557,GB,52.829667,-0.7125,133
GB-0489,GB,54.302863,-6.585688,126
GB-0071,GB,51.8062266163,0.34083366394,149
US-0221,GB,52.108922,-0.422499,126
GB-0624,GB,51.035749,-0.512273,136
GB-1015,GB,51.020503,-1.860466,104
GB-0154,GB,54.8698,-3.366,108
GB-0727,GB,54.8093,-1.4946,120
EGES,GB,59.250301361083984,-2.576669931411743,141
GB-0887,GB,57.661186,-4.192057,104
GE-0001,GE,41.96204376220703,45.5380744934082,128
GE-0015,GE,43.385152,40.816355,129
UGMM,GE,41.916,44.566,143
UGSS,GE,42.8582,41.128101,133
GE-0011,GE,41.8150179007,46.2341594696,122
UG24,GE,41.649200439453125,44.9364013671875,108
UGKO,GE,42.176768,42.482393,149
UG0U,GE,43.104,40.5793,135
UGSB,GE,41.6102981567,41.5997009277,140
GE-0010,GE,42.2403057198,42.0454931259,137
SOOS,GF,3.61361,-53.204201,111
GF-0003,GF,4.816117,-53.289505,149
SOGS,GF,4.285833,-54.373056,108
SOOR,GF,4.31339,-52.132745,127
SOOG,GF,3.8976,-51.8041,132
GF-0001,GF,5.176046,-52.694206,103
GF-0010,GF,5.66342,-53.76469,107
GF-0013,GF,4.89211,-52.49146,133
GF-0002,GF,4.21009,-51.667702,109
GF-0004,GF,3.172847,-52.336142,119
LXGB,GI,36.151199,-5.34966,110
GULB,GN,11.337512,-12.290869,110
GUCY,GN,9.57689,-13.612,120
GUXN,GN,10.448438,-9.228757,145
GUMA,GN,8.481456,-9.526048,114
GUOK,GN,10.9658,-14.2811,122
GUBE,GN,8.697222,-8.713889,133
GUSI,GN,11.399833,-9.18841,118
GN-0001,GN,10.42242,-9.77592,105
GUSB,GN,12.575315,-13.363349,116
GUGO,GN,9.24284,-9.29997,112
GG64,GW,11.536858,-14.761904,140
GGBF,GW,12.176437,-14.657811,135
GGOV,GW,11.894800186157228,-15.65369987487793,117
GGBU,GW,11.297355651855469,-15.838079452514648,108
GGGB,GW,12.292002,-14.236044,140
GGCF,GW,11.2878999710083,-15.180500030517578,119
GW-0001,GW,12.32008,-13.958281,139
VHSK,HK,22.4366,114.080002,134
HK-0099,HK,0.015,0.015,105
HK-0063,HK,22.54461,114.21992,132
HK-0079,HK,22.32463,114.19064,141
HK-0008,HK,22.49456,114.11534,110
VHHH,HK,22.308901,113.915001,137
HK-0001,HK,22.380238,114.189835,137
HK-0081,HK,22.34254,114.13185,109
HK-0002,HK,22.298906,114.156815,110
VHHX,HK,22.320304,114.198074,142
EGNS,IM,54.083302,-4.62389,139
IM-0001,IM,54.371111,-4.423333,146
IM-0006,IM,54.33583,-4.4375,138
IM-0002,IM,54.354,-4.5238,121
IM-0004,IM,54.356006,-4.438477,136
IM-0003,IM,54.182127,-4.51311,102
VEMZ,IN,26.119101,85.313698,101
VIDX,IN,28.707701,77.358902,105
IN-0079,IN,23.471667,87.794167,102
VEKJ,IN,21.696667,85.581667,141
IN-0059,IN,22.7854403333,87.36225128170001,149
VEPG,IN,28.064786,95.336952,136
VEDB,IN,23.833999633789062,86.42530059814453,116
VOTV,IN,8.48212,76.920097,141
VA1J,IN,23.75359916687012,78.85579681396484,113
IN-0301,IN,13.856664,75.613747,149
FJDG,IO,-7.31327,72.411102,136
OIFE,IR,32.92890167236328,51.56110000610352,126
IR-0015,IR,35.943639,50.082056,139
IR-0105,IR,34.985667,50.371786,140
OIMS,IR,36.16809844970703,57.59519958496094,101
OICZ,IR,33.38359832763672,49.6963996887207,131
OIBJ,IR,27.820499,52.3522,140
OIMX,IR,37.627899,56.1731,134
IR-0016,IR,28.239227,61.180453,118
OIKF,IR,29.2342,56.606899,141
IR-0139,IR,29.33337,50.35069,119
KP-0072,KP,40.672013,128.141098,130
KP-0005,KP,38.131113,125.233154,115
KP-0019,KP,38.613517,127.452393,143
KP-0011,KP,39.017583,125.844913,125
KP-0058,KP,38.673885,126.923718,119
KP-0013,KP,38.864707,127.904034,129
KP-0075,KP,38.23791,126.1203,104
KP-0001,KP,41.8013000488,129.854995728,144
KP-0082,KP,40.400523,128.855596,103
KP-0024,KP,38.59404,126.526558,110
EYKS,LT,54.879799,23.8815,128
LT-0019,LT,56.267717,24.01368,126
EYLN,LT,55.0214,22.9739,130
EYVK,LT,54.66830062866211,25.51580047607422,129
LT-0015,LT,54.570783,23.156836,113
EYPA,LT,55.97320175170898,21.093900680541992,121
EYAL,LT,54.412525,24.059929,138
EYSB,LT,56.070599,23.5581,109
LT-0027,LT,55.57675,24.26939,120
EYJB,LT,55.118049621,22.7648735,145
ELNT,LU,49.981098,5.91778,120
LU-0002,LU,49.7892,6.24111,146
ELLX,LU,49.6233333,6.2044444,122
ELUS,LU,49.768155,5.965962,125
GMAZ,MA,30.320299,-5.86667,108
GMFU,MA,34.008099,-4.96556,148
GMFA,MA,34.793361,-5.635986,123
MA-0009,MA,31.63833,-8.34768,132
GMFK,MA,31.9475002289,-4.39833021164,135
MA-0006,MA,32.85821,-6.9461,106
GMMW,MA,34.9888,-3.02821,120
GMMT,MA,33.5975,-7.465,115
MA-0007,MA,32.8767,-7.08445,129
MA-0003,MA,27.726982,-9.237865,107
MD-0002,MD,47.06809997558594,29.095399856567383,117
LUKK,MD,46.92770004272461,28.93099975585937,128
MD-0007,MD,46.45025,29.92919,115
LUBM,MD,47.862701416015625,28.212799072265625,109
LUCH,MD,45.8438,28.2637,106
LUTR,MD,46.868099,29.590599,103
LUBL,MD,47.837666,27.781108,118
MD-0004,MD,47.2521452,28.2802413,124
MD-0006,MD,46.18065,28.38241,139
MD-0003,MD,46.83656,28.901639,126
VYLN,MM,25.649999618530277,96.36699676513672,115
VYSO,MM,20.444466,94.242377,110
VYTN,MM,26.367000579833984,96.73300170898438,120
VYCI,MM,14.137964,93.367853,136
VYPY,MM,18.824499130249023,95.26599884033205,146
VYBM,MM,24.27044,97.2476,120
MM-0001,MM,17.3005,96.4276,112
VYMK,MM,25.38360023498535,97.35189819335938,148
VYSL,MM,22.100000381469727,95.01699829101562,110
MM-0005,MM,26.68600082397461,96.2104034423828,131
NWWV,NC,-20.640600204467773,166.572998046875,132
NC-0002,NC,-22.16896,166.4332,129
NWWL,NC,-20.774799346923828,167.24000549316406,131
NWWF,NC,-20.966999,164.699997,119
NWWB,NC,-21.609604,165.397103,131
NWWW,NC,-22.014601,166.212997,101
NC-0001,NC,-22.041724,166.03215,105
NWWP,NC,-20.289155,164.09935,125
NWWE,NC,-22.58889961242676,167.45599365234375,132
NWWI,NC,-20.69446,164.99249,129
NO-0059,NO,68.855913,18.351421,115
NO-0013,NO,63.628887,9.72749996,113
NO-0102,NO,59.55941,9.22422,137
NO-0023,NO,61.186216,11.374443,122
ENEG,NO,60.2173,10.3239,103
ENSB,NO,78.246101379395,15.465600013733,103
NO-0054,NO,61.910104,6.755442,118
ENLK,NO,68.152496337891,13.609399795532,131
ENFA,NO,63.70059967041016,8.76056957244873,138
ENHF,NO,70.679702758789,23.668600082397,141
VNDR,NP,28.492115,83.050644,143
VNMG,NP,27.5774,84.22875,130
VNNG,NP,28.1036,81.667,118
VNMN,NP,28.96319961547852,80.14790344238281,134
NP-0015,NP,27.18117,86.77185,100
VNCG,NP,26.5708007812,88.07959747310001,106
VNTH,NP,27.04787,86.858022,127
VNSB,NP,27.8112,86.7124,108
VNKL,NP,27.4106333137,86.6465950012,116
VNSL,NP,28.636161,82.45018,146
NIUE,NU,-19.079030990600582,-169.92559814453125,123
BDZ,PG,-6.34722222222,146.942222222,148
DPU,PG,-5.858,145.705,125
PG-0064,PG,-6.2437,142.6158,123
AYNT,PG,-6.7227,143.5636,102
TBE,PG,-4.196633,143.519222,125
VIV,PG,-9.30333333333,150.318888889,103
AYEM,PG,-4.8141,143.9103,136
AYTL,PG,-6.3708,144.7167,135
AYGS,PG,-6.1028,141.7393,112
AYXS,PG,-5.1363,142.284,123
PT-0029,PT,40.2748,-7.9747,135
PT-0085,PT,38.107096,-7.166846,118
PT-0020,PT,41.556444,-7.985086,104
PT-0147,PT,38.972008,-7.760231,124
PT-0144,PT,38.45748,-8.5553,132
PT-0123,PT,41.065959,-7.700687,128
PT-0099,PT,40.345145,-6.979752,148
LPMU,PT,41.3963,-6.68348,135
PT-0118,PT,39.05955,-8.827193,117
LPMT,PT,38.70929,-9.03368,139
PY-0041,PY,-26.781323,-56.952095,143
PY-0068,PY,-25.251526,-57.548354,139
SGAS,PY,-25.240156,-57.519227,107
PY-0028,PY,-24.4777,-57.147968,108
PY-0011,PY,-22.446919,-57.832975,106
SGCU,PY,-24.497675,-55.686307,125
PY-0042,PY,-26.753208,-57.05256,123
PY-0001,PY,-26.063066,-56.493378,150
PY-0083,PY,-27.220503,-55.83299,121
PY-0023,PY,-27.1439,-56.2561,135
RW-0001,RW,-2.2308,30.1809,123
HRYI,RW,-2.595829963684082,29.7367000579834,148
HRYU,RW,-1.496873,29.631343,109
RW-0002,RW,-2.1444,30.1835,112
HRYN,RW,-2.33299994469,30.2000007629,138
HRYR,RW,-1.96863,30.1395,132
HRYO,RW,-1.5499999523162842,30.382999420166016,125
HRZA,RW,-2.462239980697632,28.907899856567383,132
HRYG,RW,-1.6771999597549438,29.258899688720703,102
OEPC,SA,25.1745,47.4884,102
OENG,SA,17.611401,44.419201,102
OE53,SA,24.942100524902344,46.39120101928711,108
OEUM,SA,25.16699981689453,37.33300018310547,145
OEGN,SA,16.9011,42.5858,121
RSI,SA,25.627975,37.088914,130
OERT,SA,26.723101,50.0308,133
OEDM,SA,24.4499,44.121201,129
OENN,SA,27.927598,35.28874,109
AE-0001,SA,24.214693,51.44989,138
AGGM,SB,-8.32797,157.263,132
AGGV,SB,-7.585559844970703,158.7310028076172,108
AGKU,SB,-8.0262,156.94783,120
AGGB,SB,-11.3022222222,159.798333333,139
AGKG,SB,-7.3305,157.585,120
AGOB,SB,-8.325008,160.80051,110
AGEV,SB,-7.575829982757568,156.5970001220703,125
SB-VIU,SB,-8.5085,157.69,139
AGRM,SB,-8.168060302734375,157.64300537109375,147
AGGK,SB,-10.4497003555,161.897994995,119
HSGO,SD,18.867000579833984,28.117000579833984,137
HSDB,SD,18.0146,30.9595,121
HSMN,SD,18.443333,31.843333,132
HSOB,SD,13.1532,30.2327,132
SD-0005,SD,19.60021,33.32162,134
HSPN,SD,19.4335994720459,37.23410034179688,131
SD-0015,SD,14.295991,33.547225,145
SD-0009,SD,13.089439,32.853462,136
HSSG,SD,13.4774,22.53722,119
HSNW,SD,15.3556,35.727798,130
ESGJ,SE,57.757598876953125,14.068699836730955,101
ESFA,SE,56.134407,13.875647,123
SE-0060,SE,55.80065,13.6221,121
SE-0043,SE,67.4211943,22.3986822,143
SE-0074,SE,59.00512,18.11521,107
SE-0006,SE,56.925822,14.542294,126
SE-0032,SE,66.963289,19.833215,137
SE-0058,SE,56.974778,14.566527,119
ESFJ,SE,55.64899826049805,13.626099586486816,150
ESQO,SE,59.3866,15.9241,146
FHAW,SH,-7.9696,-14.3937,144
FHSH,SH,-15.957725,-5.645943,140
SI-0022,SI,46.008708,15.038019,101
SI-0009,SI,46.12669,15.603708,138
SI-0010,SI,46.197037,14.580982,130
SI-0021,SI,45.777647,14.388172,116
SI-0019,SI,45.557193,13.91304,141
SI-0024,SI,46.142412,14.998541,150
LJCL,SI,46.245602,15.2231,149
LJPZ,SI,45.47201,13.615951,137
LJMS,SI,46.629398,16.174999,136
LJCE,SI,45.900002,15.5302,114
SK-0041,SK,48.833554,21.4042387,146
SK-0075,SK,48.359922,19.64294,103
SK-0008,SK,48.188264,17.634687,137
LZKZ,SK,48.66310119628906,21.241100311279297,130
SK-0032,SK,47.996281,18.6731541,110
SK-0023,SK,48.747364,18.263118,133
LZDV,SK,48.347019,17.356583,140
SK-0015,SK,48.3888085,18.0043553,146
SK-0012,SK,48.448391,16.938858,139
LZSV,SK,48.940833,20.533889,149
HSMK,SS,6.831074,29.669073,124
SS-0028,SS,7.3367,30.41285,109
HSKP,SS,4.780812,33.586278,143
SS-0003,SS,7.598693,31.45062,115
HSAK,SS,7.7779,33.0027,102
SS-0006,SS,8.189647,32.152873,136
HSWW,SS,7.72583,27.975,144
AEE,SS,10.053611,32.959444,107
SS-0005,SS,7.740431,31.399612,112
HSSM,SS,9.55897,31.652201,101
TH-0012,TH,13.236033,100.994902,128
VTPT,TH,16.895999908447266,99.25330352783205,120
TH-0011,TH,13.14027,101.04642,126
TH-0004,TH,14.163603,101.337118,109
VTSE,TH,10.7112,99.361702,126
VTCR,TH,19.885401,99.826797,144
VTED,TH,17.382999420166016,102.8000030517578,113
TH-0032,TH,12.8351,100.98118,126
VTBH,TH,14.9493999481,100.642997742,132
VTUD,TH,17.386400222800003,102.788002014,149
UTDL,TJ,40.215401,69.694702,139
TJ-0004,TJ,39.4822222222,67.6055555556,130
UTDD,TJ,38.543301,68.824997,147
UTDK,TJ,37.98809814453125,69.80500030517578,146
UT1B,TJ,37.64039993286133,69.64659881591797,103
TJ-0002,TJ,37.369998931884766,68.68399810791016,145
TJ-UT46,TJ,37.46979904169999,69.3807983398,108
TJ-0006,TJ,37.256862,69.092327,133
TJ-0001,TJ,39.221141,71.207804,113
TJ-0009,TJ,40.34394,70.512219,135
LTCE,TR,39.956501,41.1702,120
LTXE,TR,37.09644317626953,30.647735595703125,142
LTAS,TR,41.506401,32.0886,130
LTBF,TR,39.61930084228516,27.926000595092773,133
LTFC,TR,37.8554,30.368401,124
TR-0040,TR,36.7357458756,31.5086495876,120
LTCD,TR,39.7102012634,39.5270004272,111
TR-0159,TR,36.748762,31.479854,129
LTCM,TR,42.018313,35.071774,134
LTAZ,TR,38.7719,34.5345,121
TV-0002,TV,-8.065,178.377224,134
NGFU,TV,-8.525,179.195999,122
TV-0001,TV,-5.683334,176.129,143
UM-0004,UM,-0.36633,-159.9913,149
PJON,UM,16.728852,-169.534342,146
UM-0001,UM,28.209396362304688,-177.33090209960938,143
PBAR,UM,0.192639,-176.478889,141
UM-0005,UM,6.40405,-162.37781,144
PLPA,UM,5.888748,-162.077866,116
PWAK,UM,19.282437,166.636637,139
PMDY,UM,28.2017,-177.380997,130
UM-0002,UM,0.809797,-176.615705,112
UZ-0117,UZ,40.945801,71.515099,115
UZ-0086,UZ,41.009102,72.412102,117
UZ-0152,UZ,39.66816,67.159314,135
UTSL,UZ,38.833599,65.921501,119
UZ-0096,UZ,39.02119827270508,65.53369903564453,114
UZ-0006,UZ,37.493271,66.978463,119
UZ-0116,UZ,40.62350082397461,68.93990325927734,149
UZ-0021,UZ,38.80440139770508,66.52960205078125,118
UTSR,UZ,38.41059875488281,67.94519805908203,145
UZ-0044,UZ,38.030998,67.792198,113
SVPG,VE,7.133333206176758,-68.58333587646484,144
SVSS,VE,9.466667175292969,-71.03333282470703,145
VE-0216,VE,9.429,-63.3372,131
SVMW,VE,7.616666793823242,-72.44999694824219,120
SVHH,VE,10.808099746704102,-69.63839721679688,130
VE-0205,VE,5.7171,-62.33727,122
SVJO,VE,9.666666984558104,-67.05000305175781,135
VE-0105,VE,8.716667175292969,-69.24166870117188,150
VE-0202,VE,3.616667032241821,-65.19999694824219,146
SVRX,VE,9.843469619750977,-72.54720306396484,117
XVL,VN,10.2509,105.9445,118
VN-0029,VN,21.39981,105.20861,107
VN-0055,VN,-5e-06,-1.7e-05,136
VN-0038,VN,12.02068,106.81091,143
XLO,VN,10.330134,105.473144,134
HOO,VN,11.9787,107.5638,124
VVGL,VN,21.040501,105.886002,125
VVVT,VN,10.375093,107.096185,122
VVPR,VN,11.6335,108.952003,149
VN-0005,VN,8.644541,111.920347,109
NVSL,VU,-16.4611228,167.829253,118
VU-0004,VU,-15.555,167.147,102
NVSQ,VU,-14.218099594099998,167.587005615,118
NVVI,VU,-18.856389,169.283333,145
NVVV,VU,-17.699301,168.320007,105
NVST,VU,-16.8910999298,168.550994873,122
NVVW,VU,-19.45509910583496,169.2239990234375,128
NVSZ,VU,-14.881699562099998,166.557998657,141
NVSP,VU,-16.0797,167.401001,116
NVSU,VU,-16.3297,168.3011,147
